SampleID,Transect,Site,ExposureLength,TrapID,Host,Parasitoid,Diagram ShortCode,Parasitised,Group
28101,Paluma,P250,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
28102,Paluma,P250,short,B15,NA,Unparasitised,NA,TRUE,Screen Only
28103,Paluma,P250,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
28122,Paluma,P250,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
28127,Paluma,P250,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
28131,Paluma,P650,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
28133,Paluma,P650,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
28134,Paluma,P650,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
28138,Paluma,P250,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
28141,Paluma,P250,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
28143,Paluma,P250,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
28156,Kirrama,K150,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
28162,Paluma,P250,short,B7,NA,Unparasitised,NA,TRUE,Screen Only
28166,Paluma,P250,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
28167,Paluma,P250,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
28642,Kirrama,K730,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
28643,Kirrama,K730,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
28644,Kirrama,K730,long,B14,rubida,Pteromalidae sp. 1,P1,TRUE,Enriching
28645,Kirrama,K730,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
28646,Kirrama,K730,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
28647,Kirrama,K730,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
28648,Kirrama,K730,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
28649,Kirrama,K730,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
28652,Kirrama,K730,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
28653,Kirrama,K730,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
28656,Kirrama,K730,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
28657,Kirrama,K730,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
28730,Paluma,P880,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
28731,Paluma,P880,short,B3,rubida,Leptolamina sp. 1,LM1,TRUE,Enriching
28778,Kirrama,K070,short,B13,pseudoananassae,Unparasitised,NA,TRUE,Core
28779,Kirrama,K070,short,B13,pseudoananassae,Unparasitised,NA,FALSE,Core
28781,Kirrama,K070,short,B13,rubida,Leptolamina sp. 1,LM1,FALSE,Core
28783,Kirrama,K070,short,B13,NA,Unparasitised,NA,FALSE,Core
28785,Kirrama,K070,short,B13,rubida,Unparasitised,NA,TRUE,Core
28786,Kirrama,K070,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
28787,Kirrama,K070,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
28788,Kirrama,K070,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
28789,Kirrama,K070,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
28790,Kirrama,K070,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
28791,Kirrama,K070,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
28792,Kirrama,K070,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
28939,Paluma,P250,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
28942,Paluma,P250,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
28944,Paluma,P250,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
29122,Paluma,P070,long,B16,NA,Leptopilina sp. 1,LP1,TRUE,Core
29123,Paluma,P070,long,B16,rubida,Unparasitised,NA,FALSE,Core
29124,Paluma,P070,long,B16,NA,Leptopilina sp. 1,LP1,TRUE,Core
29125,Paluma,P070,long,B16,NA,Unparasitised,NA,FALSE,Core
29127,Paluma,P070,long,B16,NA,Leptopilina sp. 1,LP1,TRUE,Core
29128,Paluma,P070,long,B16,NA,Chalcidoidea sp. 1,C1,TRUE,Screen Only
29129,Paluma,P070,long,B16,NA,Leptopilina sp. 1,LP1,TRUE,Screen Only
29176,Kirrama,K670,long,B6,NA,Unparasitised,NA,FALSE,Screen Only
29177,Kirrama,K670,long,B6,NA,Unparasitised,NA,TRUE,Screen Only
29195,Kirrama,K670,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
29197,Kirrama,K670,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
29201,Kirrama,K670,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
29202,Kirrama,K390,medium,B5,pseudoananassae,Unparasitised,NA,FALSE,Core
29203,Kirrama,K390,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
29204,Kirrama,K390,medium,B5,pseudoananassae,Unparasitised,NA,FALSE,Core
29208,Kirrama,K390,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
29209,Kirrama,K390,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
29214,Kirrama,K390,medium,B11,pseudoananassae,Unparasitised,NA,FALSE,Core
29215,Kirrama,K390,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29216,Kirrama,K390,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29217,Kirrama,K390,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29226,Kirrama,K390,long,B12,rubida,Leptopilina sp. 2,LP2,TRUE,Enriching
29229,Kirrama,K390,long,B12,rubida,Leptopilina sp. 2,LP2,TRUE,Core
29230,Kirrama,K390,long,B12,pallidifrons,Leptopilina sp. 2,LP2,TRUE,Core
29233,Kirrama,K390,long,B12,NA,Unparasitised,NA,FALSE,Screen Only
29235,Kirrama,K390,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29236,Kirrama,K390,medium,B11,pseudoananassae,Unparasitised,NA,FALSE,Core
29237,Kirrama,K390,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29238,Kirrama,K390,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29239,Kirrama,K390,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29240,Kirrama,K390,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29260,Kirrama,K390,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
29267,Kirrama,K310,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29270,Kirrama,K310,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29273,Kirrama,K310,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29306,Kirrama,K310,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
29307,Kirrama,K310,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
29308,Kirrama,K310,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
29350,Kirrama,K230,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
29392,Kirrama,K230,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
29406,Kirrama,K230,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
29412,Kirrama,K230,medium,B9,NA,Unparasitised,NA,FALSE,Screen Only
29420,Kirrama,K230,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
29423,Kirrama,K230,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
29437,Kirrama,K230,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
29439,Kirrama,K230,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
29440,Kirrama,K230,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
29453,Kirrama,K150,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
29454,Kirrama,K150,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
29457,Kirrama,K150,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
29468,Kirrama,K150,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
29472,Kirrama,K150,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
29473,Kirrama,K150,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
29538,Kirrama,K070,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29539,Kirrama,K070,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29540,Kirrama,K070,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29541,Kirrama,K070,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29542,Kirrama,K070,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29543,Kirrama,K070,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29544,Kirrama,K070,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29554,Paluma,P070,short,B11,pseudoananassae,Leptopilina sp. 1,LP1,TRUE,Enriching
29555,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
29556,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
29557,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
29558,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
29559,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
29560,Paluma,P070,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
29570,Paluma,P070,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
29571,Paluma,P070,short,B15,pandora,Leptopilina sp. 1,LP1,TRUE,Enriching
29572,Paluma,P070,short,B15,bunnanda,Unparasitised,NA,FALSE,Core
29573,Paluma,P070,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
29574,Paluma,P070,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
29575,Paluma,P070,short,B15,pseudoananassae,Leptopilina sp. 1,LP1,TRUE,Enriching
29577,Paluma,P070,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
29714,Paluma,P780,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
29715,Paluma,P780,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
29718,Paluma,P780,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
29719,Paluma,P780,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
29731,Paluma,P780,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
29762,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
29763,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
29764,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
29765,Paluma,P780,long,B14,NA,Unparasitised,NA,TRUE,Screen Only
29766,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
29767,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
29768,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
29826,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
29827,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
29828,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
29829,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
29830,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
29831,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
29832,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
29850,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
29851,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
29852,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
29853,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
29854,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
29855,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
29856,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
29899,Paluma,P590,long,B16,NA,Unparasitised,NA,TRUE,Screen Only
29900,Paluma,P590,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
29901,Paluma,P590,long,B16,NA,Unparasitised,NA,TRUE,Screen Only
29903,Paluma,P590,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
29905,Paluma,P590,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
29916,Paluma,P590,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
29922,Paluma,P590,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
29929,Paluma,P590,medium,B3,NA,Unparasitised,NA,TRUE,Screen Only
29931,Paluma,P590,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
29932,Paluma,P590,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
29969,Paluma,P650,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
29971,Paluma,P650,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29973,Paluma,P650,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29975,Paluma,P650,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29976,Paluma,P650,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
29978,Paluma,P650,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
29979,Paluma,P650,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
29981,Paluma,P650,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
29982,Paluma,P650,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
29984,Paluma,P650,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
30203,Paluma,P780,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
30207,Paluma,P780,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
30208,Paluma,P780,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
30234,Paluma,P350,short,B9,NA,Unparasitised,NA,FALSE,Core
30236,Paluma,P350,short,B9,rubida,Asobara sp. 1,A1,TRUE,Enriching
30237,Paluma,P350,short,B9,rubida,Diapriidae sp. 1,D1,TRUE,Enriching
30238,Paluma,P350,short,B9,pallidifrons,Unparasitised,NA,TRUE,Core
30239,Paluma,P350,short,B9,rubida,Diapriidae sp. 1,D1,TRUE,Core
30240,Paluma,P350,short,B9,rubida,Unparasitised,NA,TRUE,Core
30241,Paluma,P350,short,B9,rubida,Asobara sp. 1,A1,TRUE,Core
30242,Paluma,P350,short,B15,pallidifrons,Asobara sp. 1,A1,TRUE,Enriching
30244,Paluma,P350,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
30245,Paluma,P350,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
30246,Paluma,P350,short,B15,rubida,Unparasitised,NA,FALSE,Core
30266,Kirrama,K670,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
30267,Kirrama,K670,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
30274,Kirrama,K670,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
30275,Kirrama,K670,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
30278,Kirrama,K670,short,B9,NA,Unparasitised,NA,TRUE,Screen Only
30279,Kirrama,K670,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
30280,Kirrama,K670,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
30283,Kirrama,K670,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
30285,Kirrama,K670,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
30286,Kirrama,K670,short,B15,NA,Unparasitised,NA,TRUE,Screen Only
30287,Kirrama,K670,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
30307,Kirrama,K670,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
30310,Kirrama,K670,short,B11,NA,Unparasitised,NA,TRUE,Screen Only
30311,Kirrama,K670,short,B11,NA,Unparasitised,NA,TRUE,Screen Only
30312,Kirrama,K670,short,B11,NA,Unparasitised,NA,TRUE,Screen Only
30322,Kirrama,K390,short,B13,rubida,Pteromalidae sp. 1,P1,TRUE,Enriching
30323,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
30324,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
30325,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
30326,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
30327,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
30328,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
30329,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
30331,Kirrama,K390,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
30332,Kirrama,K390,short,B1,pseudoananassae,Unparasitised,NA,FALSE,Core
30333,Kirrama,K390,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
30337,Kirrama,K390,short,B1,rubida,Unparasitised,NA,FALSE,Core
30338,Kirrama,K390,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
30341,Kirrama,K390,short,B1,NA,Unparasitised,NA,FALSE,Core
30343,Kirrama,K390,short,B1,birchii,Unparasitised,NA,FALSE,Core
30344,Kirrama,K390,short,B1,pseudoananassae,Unparasitised,NA,FALSE,Core
30370,Paluma,P590,short,B9,NA,Unparasitised,NA,TRUE,Screen Only
30374,Paluma,P590,short,B9,NA,Unparasitised,NA,TRUE,Screen Only
30378,Paluma,P590,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
30381,Paluma,P590,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
30383,Paluma,P590,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
30385,Paluma,P590,short,B15,NA,Unparasitised,NA,TRUE,Screen Only
30402,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
30403,Kirrama,K070,short,B1,rubida,Unparasitised,NA,FALSE,Core
30404,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
30405,Kirrama,K070,short,B1,rubida,Unparasitised,NA,FALSE,Core
30406,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
30407,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
30408,Kirrama,K070,short,B1,rubida,Diapriidae sp. 1,D1,TRUE,Enriching
30409,Kirrama,K070,short,B1,rubida,Unparasitised,NA,FALSE,Core
30410,Kirrama,K070,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
30411,Kirrama,K070,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
30412,Kirrama,K070,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
30413,Kirrama,K070,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
30414,Kirrama,K070,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
30415,Kirrama,K070,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
30450,Paluma,P590,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
30451,Paluma,P590,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
30455,Paluma,P590,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
30477,Kirrama,K310,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
30480,Kirrama,K310,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
30482,Kirrama,K310,short,B1,NA,Unparasitised,NA,TRUE,Screen Only
30488,Kirrama,K310,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
30503,Kirrama,K310,short,B9,NA,Unparasitised,NA,TRUE,Screen Only
30562,Kirrama,K730,short,B17,pallidifrons,Ganaspis sp. 1,G1,TRUE,Enriching
30563,Kirrama,K730,short,B17,NA,Unparasitised,NA,FALSE,Screen Only
30564,Kirrama,K730,short,B17,NA,Unparasitised,NA,FALSE,Screen Only
30565,Kirrama,K730,short,B17,NA,Unparasitised,NA,FALSE,Screen Only
30566,Kirrama,K730,short,B17,NA,Unparasitised,NA,FALSE,Screen Only
30567,Kirrama,K730,short,B17,NA,Unparasitised,NA,FALSE,Screen Only
30568,Kirrama,K730,short,B17,NA,Unparasitised,NA,FALSE,Screen Only
30578,Kirrama,K730,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
30581,Kirrama,K730,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
30582,Kirrama,K730,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
30583,Kirrama,K730,short,B3,pseudotakahashii,Diapriidae sp. 1,D1,TRUE,Enriching
30586,Kirrama,K730,short,B11,NA,Unparasitised,NA,FALSE,Core
30587,Kirrama,K730,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
30588,Kirrama,K730,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
30589,Kirrama,K730,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
30591,Kirrama,K730,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
30593,Kirrama,K730,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
30597,Kirrama,K230,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
30604,Kirrama,K230,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
30606,Kirrama,K230,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
30635,Paluma,P250,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
30639,Paluma,P250,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
30640,Paluma,P250,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
30643,Paluma,P250,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
30644,Paluma,P250,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
30648,Paluma,P250,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
30677,Paluma,P250,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
30679,Paluma,P250,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
30713,Paluma,P250,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
30730,Paluma,P250,short,B9,NA,Unparasitised,NA,TRUE,Screen Only
30750,Paluma,P250,short,B7,NA,Unparasitised,NA,TRUE,Screen Only
30763,Kirrama,K150,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
30764,Kirrama,K150,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
30766,Kirrama,K150,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
31250,Kirrama,K730,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
31251,Kirrama,K730,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
31252,Kirrama,K730,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
31253,Kirrama,K730,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
31254,Kirrama,K730,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
31255,Kirrama,K730,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
31256,Kirrama,K730,long,B14,pseudotakahashii,Pteromalidae sp. 1,P1,TRUE,Enriching
31259,Kirrama,K730,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
31260,Kirrama,K730,long,B8,pallidifrons,Unparasitised,NA,FALSE,Core
31261,Kirrama,K730,long,B8,sulfurigaster,Unparasitised,NA,FALSE,Core
31263,Kirrama,K730,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
31265,Kirrama,K730,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
31304,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31312,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31316,Kirrama,K730,short,B9,rubida,Leptolamina sp. 1,LM1,TRUE,Core
31317,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31319,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31320,Kirrama,K730,short,B9,rubida,Unparasitised,NA,FALSE,Core
31321,Kirrama,K730,short,B9,rubida,Leptolamina sp. 1,LM1,TRUE,Core
31322,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31323,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31324,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31327,Kirrama,K730,short,B9,rubida,Unparasitised,NA,FALSE,Core
31334,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31335,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31337,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31339,Kirrama,K730,short,B9,rubida,Unparasitised,NA,FALSE,Core
31345,Kirrama,K730,short,B9,rubida,Unparasitised,NA,FALSE,Core
31346,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31348,Kirrama,K730,short,B9,rubida,Unparasitised,NA,TRUE,Enriching
31349,Kirrama,K730,short,B9,pallidifrons,Unparasitised,NA,FALSE,Core
31350,Kirrama,K730,short,B9,pallidifrons,Unparasitised,NA,FALSE,Core
31351,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31352,Kirrama,K730,short,B9,rubida,Unparasitised,NA,FALSE,Core
31355,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31358,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31359,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31360,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31361,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31362,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31363,Kirrama,K730,short,B9,pallidifrons,Unparasitised,NA,FALSE,Core
31365,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31366,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Core
31369,Kirrama,K730,short,B9,rubida,Unparasitised,NA,FALSE,Core
31374,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31376,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31380,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31383,Kirrama,K730,short,B9,rubida,Unparasitised,NA,FALSE,Core
31385,Kirrama,K730,short,B9,pallidifrons,Unparasitised,NA,FALSE,Core
31386,Kirrama,K730,short,B9,rubida,Unparasitised,NA,FALSE,Core
31387,Kirrama,K730,short,B9,pseudotakahashii,Unparasitised,NA,FALSE,Core
31390,Kirrama,K730,short,B9,pseudotakahashii,Ganaspis sp. 1,G1,TRUE,Enriching
31391,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31393,Kirrama,K730,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
31397,Kirrama,K730,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
31398,Kirrama,K730,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
31399,Kirrama,K730,short,B5,pseudotakahashii,Ganaspis sp. 1,G1,TRUE,Enriching
31400,Kirrama,K730,short,B5,pallidifrons,Unparasitised,NA,FALSE,Core
31408,Kirrama,K730,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
31410,Kirrama,K730,short,B5,NA,Unparasitised,NA,FALSE,Core
31411,Kirrama,K730,short,B5,rubida,Diapriidae sp. 1,D1,TRUE,Core
31414,Kirrama,K730,short,B5,NA,Unparasitised,NA,FALSE,Core
31415,Kirrama,K730,short,B5,rubida,Leptopilina sp. 3,LP3,TRUE,Core
31416,Kirrama,K730,short,B5,NA,Unparasitised,NA,FALSE,Core
31419,Kirrama,K730,short,B5,NA,Unparasitised,NA,TRUE,Core
31421,Kirrama,K730,short,B5,rubida,Unparasitised,NA,FALSE,Core
